x	t=0	t=1000	t=2000	t=3000	t=4000	t=5000	t=6000	t=7000	t=8000	t=9000	t=10000	t=11000	t=12000	t=13000	t=14000	t=15000	t=16000	t=17000	t=18000	t=19000	t=20000	t=21000	t=22000	t=23000	t=24000	t=25000	t=26000	t=27000	t=28000	t=29000	t=30000	t=31000	t=32000	t=33000	t=34000	t=34135
17.2238	3.56141	3.63409	3.65053	3.66231	3.67251	3.6822	3.69196	3.70217	3.7131	3.72488	3.73744	3.75044	3.76344	3.77614	3.78862	3.80116	3.81418	3.82827	3.84415	3.86263	3.88435	3.90902	3.93475	3.95928	3.98165	4.00221	4.02184	4.04149	4.06214	4.08474	4.10997	4.13748	4.16444	4.18423	4.19611	4.19919
19.8307	3.56141	3.6341	3.65054	3.66231	3.67251	3.68221	3.69197	3.70218	3.7131	3.72489	3.73745	3.75045	3.76344	3.77615	3.78863	3.80116	3.81419	3.82827	3.84415	3.86263	3.88436	3.90903	3.93476	3.95928	3.98165	4.00221	4.02184	4.0415	4.06215	4.08474	4.10997	4.13749	4.16445	4.18424	4.19611	4.19919
22.4376	3.56141	3.63411	3.65054	3.66232	3.67252	3.68222	3.69198	3.70218	3.71311	3.7249	3.73746	3.75046	3.76345	3.77616	3.78863	3.80117	3.81419	3.82828	3.84416	3.86264	3.88436	3.90903	3.93476	3.95929	3.98166	4.00222	4.02185	4.0415	4.06215	4.08475	4.10998	4.13749	4.16445	4.18425	4.19612	4.1992
25.0445	3.56141	3.63412	3.65055	3.66233	3.67253	3.68223	3.69199	3.70219	3.71312	3.72491	3.73747	3.75047	3.76346	3.77617	3.78864	3.80118	3.8142	3.82829	3.84417	3.86265	3.88437	3.90904	3.93477	3.9593	3.98167	4.00223	4.02186	4.04151	4.06216	4.08476	4.10999	4.1375	4.16446	4.18425	4.19613	4.19921
27.6514	3.56141	3.63413	3.65056	3.66234	3.67254	3.68224	3.692	3.70221	3.71313	3.72492	3.73748	3.75048	3.76347	3.77618	3.78865	3.80119	3.81421	3.8283	3.84418	3.86266	3.88438	3.90906	3.93478	3.95931	3.98168	4.00224	4.02187	4.04152	4.06217	4.08477	4.11	4.13751	4.16447	4.18427	4.19614	4.19922
30.2583	3.56141	3.63414	3.65058	3.66236	3.67256	3.68225	3.69201	3.70222	3.71315	3.72493	3.73749	3.75049	3.76348	3.77619	3.78867	3.8012	3.81423	3.82831	3.84419	3.86267	3.8844	3.90907	3.9348	3.95933	3.98169	4.00225	4.02188	4.04154	4.06219	4.08478	4.11002	4.13753	4.16449	4.18428	4.19615	4.19923
32.8652	3.56141	3.63416	3.65059	3.66237	3.67257	3.68227	3.69203	3.70223	3.71316	3.72495	3.73751	3.75051	3.7635	3.77621	3.78868	3.80122	3.81424	3.82833	3.84421	3.86269	3.88441	3.90908	3.93481	3.95934	3.98171	4.00227	4.0219	4.04155	4.0622	4.0848	4.11003	4.13754	4.1645	4.1843	4.19617	4.19925
35.4721	3.56141	3.63418	3.65061	3.66239	3.67259	3.68229	3.69205	3.70225	3.71318	3.72496	3.73752	3.75053	3.76352	3.77622	3.7887	3.80124	3.81426	3.82835	3.84423	3.86271	3.88443	3.9091	3.93483	3.95936	3.98173	4.00229	4.02192	4.04157	4.06222	4.08482	4.11005	4.13756	4.16452	4.18431	4.19619	4.19927
38.079	3.56141	3.6342	3.65063	3.66241	3.67261	3.68231	3.69206	3.70227	3.7132	3.72498	3.73754	3.75054	3.76354	3.77624	3.78872	3.80126	3.81428	3.82837	3.84425	3.86273	3.88445	3.90912	3.93485	3.95938	3.98175	4.00231	4.02194	4.04159	4.06224	4.08484	4.11007	4.13758	4.16454	4.18433	4.19621	4.19929
40.6859	3.56141	3.63422	3.65065	3.66243	3.67263	3.68233	3.69209	3.70229	3.71322	3.72501	3.73757	3.75057	3.76356	3.77627	3.78874	3.80128	3.8143	3.82839	3.84427	3.86275	3.88447	3.90914	3.93487	3.9594	3.98177	4.00233	4.02196	4.04161	4.06226	4.08486	4.11009	4.1376	4.16456	4.18436	4.19623	4.19931
