t(s)	Capacity(Ah)	Voltage(V)
5019.2	-0.00102894	3.6833
5025.6	-0.00103025	3.68336
5032	-0.00103156	3.68343
5038.4	-0.00103287	3.68349
5044.8	-0.00103418	3.68355
5051.2	-0.0010355	3.68361
5057.6	-0.00103681	3.68367
5064	-0.00103812	3.68373
5070.4	-0.00103943	3.6838
5076.8	-0.00104074	3.68386
5083.2	-0.00104206	3.68392
5089.6	-0.00104337	3.68398
5096	-0.00104468	3.68404
5102.4	-0.00104599	3.68411
5108.8	-0.0010473	3.68417
5115.2	-0.00104862	3.68423
5121.6	-0.00104993	3.68429
5128	-0.00105124	3.68435
5134.4	-0.00105255	3.68441
5140.8	-0.00105386	3.68448
5147.2	-0.00105518	3.68454
5153.6	-0.00105649	3.6846
5160	-0.0010578	3.68466
5166.4	-0.00105911	3.68472
5172.8	-0.00106042	3.68479
5179.2	-0.00106174	3.68485
5185.6	-0.00106305	3.68491
5192	-0.00106436	3.68497
5198.4	-0.00106567	3.68503
5204.8	-0.00106698	3.6851
5211.2	-0.0010683	3.68516
5217.6	-0.00106961	3.68522
5224	-0.00107092	3.68528
5230.4	-0.00107223	3.68534
5236.8	-0.00107354	3.68541
5243.2	-0.00107486	3.68547
5249.6	-0.00107617	3.68553
5256	-0.00107748	3.68559
5262.4	-0.00107879	3.68565
5268.8	-0.0010801	3.68572
5275.2	-0.00108142	3.68578
5281.6	-0.00108273	3.68584
5288	-0.00108404	3.6859
5294.4	-0.00108535	3.68596
5300.8	-0.00108666	3.68603
5307.2	-0.00108798	3.68609
5313.6	-0.00108929	3.68615
5320	-0.0010906	3.68621
5326.4	-0.00109191	3.68627
5332.8	-0.00109322	3.68634
5339.2	-0.00109454	3.6864
5345.6	-0.00109585	3.68646
5352	-0.00109716	3.68652
5358.4	-0.00109847	3.68658
5364.8	-0.00109978	3.68665
5371.2	-0.0011011	3.68671
5377.6	-0.00110241	3.68677
5384	-0.00110372	3.68683
5390.4	-0.00110503	3.68689
5396.8	-0.00110634	3.68696
5403.2	-0.00110766	3.68702
5409.6	-0.00110897	3.68708
5416	-0.00111028	3.68714
5422.4	-0.00111159	3.68721
5428.8	-0.0011129	3.68727
5432	-0.00111356	3.6873
5435.2	-0.00111422	3.68733
5441.6	-0.00111553	3.68739
5448	-0.00111684	3.68745
5454.4	-0.00111815	3.68752
5460.8	-0.00111946	3.68758
5467.2	-0.00112078	3.68764
5473.6	-0.00112209	3.6877
5480	-0.0011234	3.68777
5486.4	-0.00112471	3.68783
5492.8	-0.00112602	3.68789
5499.2	-0.00112734	3.68795
5505.6	-0.00112865	3.68802
5512	-0.00112996	3.68808
5518.4	-0.00113127	3.68814
5524.8	-0.00113258	3.6882
5531.2	-0.0011339	3.68827
5537.6	-0.00113521	3.68833
5544	-0.00113652	3.68839
5550.4	-0.00113783	3.68845
5556.8	-0.00113914	3.68851
5563.2	-0.00114046	3.68858
5569.6	-0.00114177	3.68864
5576	-0.00114308	3.6887
5582.4	-0.00114439	3.68876
5588.8	-0.0011457	3.68883
5595.2	-0.00114702	3.68889
5601.6	-0.00114833	3.68895
5608	-0.00114964	3.68902
5614.4	-0.00115095	3.68908
5620.8	-0.00115226	3.68914
5627.2	-0.00115358	3.6892
5633.6	-0.00115489	3.68927
5640	-0.0011562	3.68933
5646.4	-0.00115751	3.68939
5652.8	-0.00115882	3.68945
5659.2	-0.00116014	3.68952
5665.6	-0.00116145	3.68958
5672	-0.00116276	3.68964
5678.4	-0.00116407	3.6897
5684.8	-0.00116538	3.68977
5691.2	-0.0011667	3.68983
5697.6	-0.00116801	3.68989
5704	-0.00116932	3.68996
5710.4	-0.00117063	3.69002
5716.8	-0.00117194	3.69008
5723.2	-0.00117326	3.69014
5729.6	-0.00117457	3.69021
5736	-0.00117588	3.69027
5742.4	-0.00117719	3.69033
5748.8	-0.0011785	3.69039
5755.2	-0.00117982	3.69046
5761.6	-0.00118113	3.69052
5768	-0.00118244	3.69058
5774.4	-0.00118375	3.69065
5780.8	-0.00118506	3.69071
5787.2	-0.00118638	3.69077
5793.6	-0.00118769	3.69084
5800	-0.001189	3.6909
5806.4	-0.00119031	3.69096
5812.8	-0.00119162	3.69102
5819.2	-0.00119294	3.69109
5825.6	-0.00119425	3.69115
5832	-0.00119556	3.69121
5838.4	-0.00119687	3.69128
5844.8	-0.00119818	3.69134
5851.2	-0.0011995	3.6914
5857.6	-0.00120081	3.69147
5864	-0.00120212	3.69153
5870.4	-0.00120343	3.69159
5876.8	-0.00120474	3.69166
5883.2	-0.00120606	3.69172
5889.6	-0.00120737	3.69178
5896	-0.00120868	3.69185
5902.4	-0.00120999	3.69191
5908.8	-0.0012113	3.69197
5915.2	-0.00121262	3.69204
5921.6	-0.00121393	3.6921
5928	-0.00121524	3.69216
5934.4	-0.00121655	3.69223
5940.8	-0.00121786	3.69229
5947.2	-0.00121918	3.69235
5953.6	-0.00122049	3.69242
5960	-0.0012218	3.69248
5966.4	-0.00122311	3.69254
5972.8	-0.00122442	3.69261
5979.2	-0.00122574	3.69267
5985.6	-0.00122705	3.69273
5992	-0.00122836	3.6928
5998.4	-0.00122967	3.69286
6000	-0.00123	3.69288
6006.4	-0.00123131	3.69294
6012.8	-0.00123262	3.693
6019.2	-0.00123394	3.69307
6025.6	-0.00123525	3.69313
6032	-0.00123656	3.69319
6038.4	-0.00123787	3.69326
6044.8	-0.00123918	3.69332
6051.2	-0.0012405	3.69338
6057.6	-0.00124181	3.69345
6064	-0.00124312	3.69351
6070.4	-0.00124443	3.69358
6076.8	-0.00124574	3.69364
6083.2	-0.00124706	3.6937
6089.6	-0.00124837	3.69377
6092.8	-0.00124902	3.6938
6096	-0.00124968	3.69383
6102.4	-0.00125099	3.69389
6108.8	-0.0012523	3.69396
6115.2	-0.00125362	3.69402
6121.6	-0.00125493	3.69409
6128	-0.00125624	3.69415
6134.4	-0.00125755	3.69421
6140.8	-0.00125886	3.69428
6147.2	-0.00126018	3.69434
6153.6	-0.00126149	3.69441
6160	-0.0012628	3.69447
6166.4	-0.00126411	3.69453
6172.8	-0.00126542	3.6946
6179.2	-0.00126674	3.69466
6185.6	-0.00126805	3.69473
6192	-0.00126936	3.69479
6198.4	-0.00127067	3.69485
6204.8	-0.00127198	3.69492
6211.2	-0.0012733	3.69498
6217.6	-0.00127461	3.69505
6224	-0.00127592	3.69511
6230.4	-0.00127723	3.69518
6236.8	-0.00127854	3.69524
6243.2	-0.00127986	3.6953
6249.6	-0.00128117	3.69537
6256	-0.00128248	3.69543
6262.4	-0.00128379	3.6955
6268.8	-0.0012851	3.69556
6275.2	-0.00128642	3.69563
6281.6	-0.00128773	3.69569
6288	-0.00128904	3.69576
6294.4	-0.00129035	3.69582
6300.8	-0.00129166	3.69588
6307.2	-0.00129298	3.69595
6313.6	-0.00129429	3.69601
6320	-0.0012956	3.69608
6326.4	-0.00129691	3.69614
6332.8	-0.00129822	3.69621
6339.2	-0.00129954	3.69627
6345.6	-0.00130085	3.69634
6352	-0.00130216	3.6964
6358.4	-0.00130347	3.69647
6364.8	-0.00130478	3.69653
6371.2	-0.0013061	3.6966
6377.6	-0.00130741	3.69666
6384	-0.00130872	3.69672
6390.4	-0.00131003	3.69679
6396.8	-0.00131134	3.69685
6403.2	-0.00131266	3.69692
6409.6	-0.00131397	3.69698
6416	-0.00131528	3.69705
6422.4	-0.00131659	3.69711
6428.8	-0.0013179	3.69718
6435.2	-0.00131922	3.69724
6441.6	-0.00132053	3.69731
6448	-0.00132184	3.69737
6454.4	-0.00132315	3.69744
6460.8	-0.00132446	3.6975
6467.2	-0.00132578	3.69757
6473.6	-0.00132709	3.69763
6480	-0.0013284	3.6977
6486.4	-0.00132971	3.69776
6492.8	-0.00133102	3.69783
6499.2	-0.00133234	3.6979
6505.6	-0.00133365	3.69796
6512	-0.00133496	3.69803
6518.4	-0.00133627	3.69809
6524.8	-0.00133758	3.69816
6531.2	-0.0013389	3.69822
6537.6	-0.00134021	3.69829
6544	-0.00134152	3.69835
6550.4	-0.00134283	3.69842
6556.8	-0.00134414	3.69848
6563.2	-0.00134546	3.69855
6569.6	-0.00134677	3.69861
6576	-0.00134808	3.69868
6582.4	-0.00134939	3.69875
6588.8	-0.0013507	3.69881
6595.2	-0.00135202	3.69888
6601.6	-0.00135333	3.69894
6608	-0.00135464	3.69901
6614.4	-0.00135595	3.69907
6620.8	-0.00135726	3.69914
6627.2	-0.00135858	3.69921
6633.6	-0.00135989	3.69927
6640	-0.0013612	3.69934
6646.4	-0.00136251	3.6994
6652.8	-0.00136382	3.69947
6659.2	-0.00136514	3.69953
6665.6	-0.00136645	3.6996
6672	-0.00136776	3.69967
6678.4	-0.00136907	3.69973
6684.8	-0.00137038	3.6998
6691.2	-0.0013717	3.69986
6697.6	-0.00137301	3.69993
6704	-0.00137432	3.7
6710.4	-0.00137563	3.70006
6716.8	-0.00137694	3.70013
6723.2	-0.00137826	3.70019
6729.6	-0.00137957	3.70026
6736	-0.00138088	3.70033
6742.4	-0.00138219	3.70039
6748.8	-0.0013835	3.70046
6755.2	-0.00138482	3.70053
6761.6	-0.00138613	3.70059
6768	-0.00138744	3.70066
6774.4	-0.00138875	3.70072
6780.8	-0.00139006	3.70079
6787.2	-0.00139138	3.70086
6790.4	-0.00139203	3.70089
6793.6	-0.00139269	3.70092
6800	-0.001394	3.70099
6806.4	-0.00139531	3.70106
6812.8	-0.00139662	3.70112
6819.2	-0.00139794	3.70119
6825.6	-0.00139925	3.70126
6832	-0.00140056	3.70132
6838.4	-0.00140187	3.70139
6844.8	-0.00140318	3.70146
6851.2	-0.0014045	3.70152
6857.6	-0.00140581	3.70159
6864	-0.00140712	3.70166
6870.4	-0.00140843	3.70172
6876.8	-0.00140974	3.70179
6883.2	-0.00141106	3.70186
6889.6	-0.00141237	3.70192
6896	-0.00141368	3.70199
6899.2	-0.00141434	3.70202
6905.6	-0.00141565	3.70209
6912	-0.00141696	3.70216
6918.4	-0.00141827	3.70223
6924.8	-0.00141958	3.70229
6931.2	-0.0014209	3.70236
6934.4	-0.00142155	3.70239
6940.8	-0.00142286	3.70246
6947.2	-0.00142418	3.70253
6953.6	-0.00142549	3.70259
6960	-0.0014268	3.70266
6966.4	-0.00142811	3.70273
6972.8	-0.00142942	3.7028
6979.2	-0.00143074	3.70286
6985.6	-0.00143205	3.70293
6992	-0.00143336	3.703
6998.4	-0.00143467	3.70307
7000	-0.001435	3.70308
7006.4	-0.00143631	3.70315
7012.8	-0.00143762	3.70322
7019.2	-0.00143894	3.70328
7025.6	-0.00144025	3.70335
7032	-0.00144156	3.70342
7038.4	-0.00144287	3.70349
7044.8	-0.00144418	3.70355
7051.2	-0.0014455	3.70362
7057.6	-0.00144681	3.70369
7064	-0.00144812	3.70376
7070.4	-0.00144943	3.70383
7076.8	-0.00145074	3.70389
7083.2	-0.00145206	3.70396
7089.6	-0.00145337	3.70403
7096	-0.00145468	3.7041
7102.4	-0.00145599	3.70416
7108.8	-0.0014573	3.70423
7115.2	-0.00145862	3.7043
7121.6	-0.00145993	3.70437
7128	-0.00146124	3.70444
7134.4	-0.00146255	3.7045
7140.8	-0.00146386	3.70457
7147.2	-0.00146518	3.70464
7153.6	-0.00146649	3.70471
7160	-0.0014678	3.70478
7166.4	-0.00146911	3.70484
7172.8	-0.00147042	3.70491
7176	-0.00147108	3.70495
7179.2	-0.00147174	3.70498
7185.6	-0.00147305	3.70505
7192	-0.00147436	3.70512
7198.4	-0.00147567	3.70519
7204.8	-0.00147698	3.70525
7211.2	-0.0014783	3.70532
7217.6	-0.00147961	3.70539
7224	-0.00148092	3.70546
7230.4	-0.00148223	3.70553
7236.8	-0.00148354	3.7056
7243.2	-0.00148486	3.70567
7249.6	-0.00148617	3.70573
7256	-0.00148748	3.7058
7262.4	-0.00148879	3.70587
7268.8	-0.0014901	3.70594
7275.2	-0.00149142	3.70601
7281.6	-0.00149273	3.70608
7288	-0.00149404	3.70615
7294.4	-0.00149535	3.70621
7300.8	-0.00149666	3.70628
7307.2	-0.00149798	3.70635
7313.6	-0.00149929	3.70642
7320	-0.0015006	3.70649
7326.4	-0.00150191	3.70656
7332.8	-0.00150322	3.70663
7339.2	-0.00150454	3.7067
7345.6	-0.00150585	3.70677
7352	-0.00150716	3.70684
7358.4	-0.00150847	3.7069
7364.8	-0.00150978	3.70697
7371.2	-0.0015111	3.70704
7377.6	-0.00151241	3.70711
7384	-0.00151372	3.70718
7390.4	-0.00151503	3.70725
7396.8	-0.00151634	3.70732
7403.2	-0.00151766	3.70739
7409.6	-0.00151897	3.70746
7416	-0.00152028	3.70753
7422.4	-0.00152159	3.7076
7428.8	-0.0015229	3.70767
7435.2	-0.00152422	3.70774
7441.6	-0.00152553	3.70781
7448	-0.00152684	3.70788
7454.4	-0.00152815	3.70795
7460.8	-0.00152946	3.70802
7467.2	-0.00153078	3.70809
7473.6	-0.00153209	3.70816
7480	-0.0015334	3.70822
7486.4	-0.00153471	3.70829
7492.8	-0.00153602	3.70836
7499.2	-0.00153734	3.70843
7505.6	-0.00153865	3.7085
7512	-0.00153996	3.70857
7518.4	-0.00154127	3.70864
7524.8	-0.00154258	3.70871
7531.2	-0.0015439	3.70878
7537.6	-0.00154521	3.70885
7544	-0.00154652	3.70892
7550.4	-0.00154783	3.70899
7556.8	-0.00154914	3.70906
7563.2	-0.00155046	3.70913
7569.6	-0.00155177	3.70921
7576	-0.00155308	3.70928
7582.4	-0.00155439	3.70935
7588.8	-0.0015557	3.70942
7595.2	-0.00155702	3.70949
7601.6	-0.00155833	3.70956
7608	-0.00155964	3.70963
7614.4	-0.00156095	3.7097
7620.8	-0.00156226	3.70977
7627.2	-0.00156358	3.70984
7633.6	-0.00156489	3.70991
7640	-0.0015662	3.70998
7646.4	-0.00156751	3.71005
7652.8	-0.00156882	3.71012
7659.2	-0.00157014	3.71019
7665.6	-0.00157145	3.71026
7672	-0.00157276	3.71033
7678.4	-0.00157407	3.7104
7684.8	-0.00157538	3.71048
7691.2	-0.0015767	3.71055
7697.6	-0.00157801	3.71062
7704	-0.00157932	3.71069
7710.4	-0.00158063	3.71076
7716.8	-0.00158194	3.71083
7723.2	-0.00158326	3.7109
7729.6	-0.00158457	3.71097
7736	-0.00158588	3.71104
7742.4	-0.00158719	3.71111
7748.8	-0.0015885	3.71119
7755.2	-0.00158982	3.71126
7761.6	-0.00159113	3.71133
7768	-0.00159244	3.7114
7774.4	-0.00159375	3.71147
7780.8	-0.00159506	3.71154
7787.2	-0.00159638	3.71161
7793.6	-0.00159769	3.71169
7800	-0.001599	3.71176
7806.4	-0.00160031	3.71183
7812.8	-0.00160162	3.7119
7819.2	-0.00160294	3.71197
7825.6	-0.00160425	3.71204
7832	-0.00160556	3.71212
7838.4	-0.00160687	3.71219
7844.8	-0.00160818	3.71226
7851.2	-0.0016095	3.71233
7857.6	-0.00161081	3.7124
7864	-0.00161212	3.71247
7870.4	-0.00161343	3.71255
7876.8	-0.00161474	3.71262
7883.2	-0.00161606	3.71269
7889.6	-0.00161737	3.71276
7896	-0.00161868	3.71283
7902.4	-0.00161999	3.71291
7908.8	-0.0016213	3.71298
7915.2	-0.00162262	3.71305
7921.6	-0.00162393	3.71312
7928	-0.00162524	3.71319
7934.4	-0.00162655	3.71327
7940.8	-0.00162786	3.71334
7947.2	-0.00162918	3.71341
7953.6	-0.00163049	3.71348
7960	-0.0016318	3.71356
7966.4	-0.00163311	3.71363
7969.6	-0.00163377	3.71366
7972.8	-0.00163442	3.7137
7979.2	-0.00163574	3.71377
7985.6	-0.00163705	3.71385
7992	-0.00163836	3.71392
7998.4	-0.00163967	3.71399
8000	-0.00164	3.71401
8006.4	-0.00164131	3.71408
8012.8	-0.00164262	3.71415
8019.2	-0.00164394	3.71423
8025.6	-0.00164525	3.7143
8032	-0.00164656	3.71437
8038.4	-0.00164787	3.71445
8044.8	-0.00164918	3.71452
8051.2	-0.0016505	3.71459
8057.6	-0.00165181	3.71466
8064	-0.00165312	3.71474
8070.4	-0.00165443	3.71481
8076.8	-0.00165574	3.71488
8083.2	-0.00165706	3.71496
8089.6	-0.00165837	3.71503
8096	-0.00165968	3.7151
8102.4	-0.00166099	3.71518
8108.8	-0.0016623	3.71525
8115.2	-0.00166362	3.71532
8121.6	-0.00166493	3.7154
8128	-0.00166624	3.71547
8134.4	-0.00166755	3.71554
8140.8	-0.00166886	3.71562
8147.2	-0.00167018	3.71569
8153.6	-0.00167149	3.71576
8160	-0.0016728	3.71584
8166.4	-0.00167411	3.71591
8172.8	-0.00167542	3.71598
8179.2	-0.00167674	3.71606
8185.6	-0.00167805	3.71613
8192	-0.00167936	3.7162
8198.4	-0.00168067	3.71628
8204.8	-0.00168198	3.71635
8211.2	-0.0016833	3.71643
8217.6	-0.00168461	3.7165
8224	-0.00168592	3.71657
8230.4	-0.00168723	3.71665
8236.8	-0.00168854	3.71672
8243.2	-0.00168986	3.71679
8249.6	-0.00169117	3.71687
8256	-0.00169248	3.71694
8262.4	-0.00169379	3.71702
8268.8	-0.0016951	3.71709
8275.2	-0.00169642	3.71717
8281.6	-0.00169773	3.71724
8284.8	-0.00169838	3.71728
8291.2	-0.0016997	3.71735
8297.6	-0.00170101	3.71743
8304	-0.00170232	3.7175
8310.4	-0.00170363	3.71757
8316.8	-0.00170494	3.71765
8323.2	-0.00170626	3.71772
8329.6	-0.00170757	3.7178
8336	-0.00170888	3.71787
8342.4	-0.00171019	3.71795
8348.8	-0.0017115	3.71802
8355.2	-0.00171282	3.7181
8361.6	-0.00171413	3.71817
8368	-0.00171544	3.71824
8374.4	-0.00171675	3.71832
8380.8	-0.00171806	3.71839
8387.2	-0.00171938	3.71847
8393.6	-0.00172069	3.71854
8400	-0.001722	3.71862
8406.4	-0.00172331	3.71869
8412.8	-0.00172462	3.71877
8419.2	-0.00172594	3.71884
8425.6	-0.00172725	3.71892
8432	-0.00172856	3.71899
8438.4	-0.00172987	3.71907
8444.8	-0.00173118	3.71914
8451.2	-0.0017325	3.71922
8457.6	-0.00173381	3.71929
8464	-0.00173512	3.71937
8470.4	-0.00173643	3.71944
8476.8	-0.00173774	3.71952
8483.2	-0.00173906	3.7196
8489.6	-0.00174037	3.71967
8496	-0.00174168	3.71975
8502.4	-0.00174299	3.71982
8508.8	-0.0017443	3.7199
8515.2	-0.00174562	3.71997
8521.6	-0.00174693	3.72005
8528	-0.00174824	3.72012
8534.4	-0.00174955	3.7202
8540.8	-0.00175086	3.72027
8547.2	-0.00175218	3.72035
8553.6	-0.00175349	3.72043
8560	-0.0017548	3.7205
8566.4	-0.00175611	3.72058
8572.8	-0.00175742	3.72065
8579.2	-0.00175874	3.72073
8585.6	-0.00176005	3.72081
8592	-0.00176136	3.72088
8598.4	-0.00176267	3.72096
8604.8	-0.00176398	3.72103
8611.2	-0.0017653	3.72111
8617.6	-0.00176661	3.72119
8624	-0.00176792	3.72126
8630.4	-0.00176923	3.72134
8636.8	-0.00177054	3.72141
8643.2	-0.00177186	3.72149
8649.6	-0.00177317	3.72157
8656	-0.00177448	3.72164
8659.2	-0.00177514	3.72168
8662.4	-0.00177579	3.72172
8668.8	-0.0017771	3.72179
8675.2	-0.00177842	3.72187
8681.6	-0.00177973	3.72195
8688	-0.00178104	3.72202
8694.4	-0.00178235	3.7221
8700.8	-0.00178366	3.72218
8707.2	-0.00178498	3.72225
8713.6	-0.00178629	3.72233
8720	-0.0017876	3.72241
8726.4	-0.00178891	3.72248
8732.8	-0.00179022	3.72256
8739.2	-0.00179154	3.72264
8745.6	-0.00179285	3.72271
8752	-0.00179416	3.72279
8758.4	-0.00179547	3.72287
8764.8	-0.00179678	3.72294
8771.2	-0.0017981	3.72302
8777.6	-0.00179941	3.7231
8784	-0.00180072	3.72318
8790.4	-0.00180203	3.72325
8796.8	-0.00180334	3.72333
8803.2	-0.00180466	3.72341
8809.6	-0.00180597	3.72348
8816	-0.00180728	3.72356
8822.4	-0.00180859	3.72364
8828.8	-0.0018099	3.72372
8835.2	-0.00181122	3.72379
8841.6	-0.00181253	3.72387
8848	-0.00181384	3.72395
8854.4	-0.00181515	3.72402
8860.8	-0.00181646	3.7241
8867.2	-0.00181778	3.72418
8873.6	-0.00181909	3.72426
8880	-0.0018204	3.72433
8886.4	-0.00182171	3.72441
8892.8	-0.00182302	3.72449
8899.2	-0.00182434	3.72457
8905.6	-0.00182565	3.72464
8912	-0.00182696	3.72472
8918.4	-0.00182827	3.7248
8921.6	-0.00182893	3.72484
8924.8	-0.00182958	3.72488
8931.2	-0.0018309	3.72496
8937.6	-0.00183221	3.72503
8944	-0.00183352	3.72511
8950.4	-0.00183483	3.72519
8956.8	-0.00183614	3.72527
8963.2	-0.00183746	3.72534
8969.6	-0.00183877	3.72542
8976	-0.00184008	3.7255
8979.2	-0.00184074	3.72554
8985.6	-0.00184205	3.72562
8992	-0.00184336	3.7257
8998.4	-0.00184467	3.72577
9000	-0.001845	3.72579
9006.4	-0.00184631	3.72587
9012.8	-0.00184762	3.72595
9019.2	-0.00184894	3.72603
9025.6	-0.00185025	3.72611
9032	-0.00185156	3.72618
9038.4	-0.00185287	3.72626
9044.8	-0.00185418	3.72634
9051.2	-0.0018555	3.72642
9057.6	-0.00185681	3.7265
9064	-0.00185812	3.72658
9070.4	-0.00185943	3.72665
9076.8	-0.00186074	3.72673
9083.2	-0.00186206	3.72681
9089.6	-0.00186337	3.72689
9096	-0.00186468	3.72697
9102.4	-0.00186599	3.72705
9108.8	-0.0018673	3.72713
9115.2	-0.00186862	3.7272
9121.6	-0.00186993	3.72728
9128	-0.00187124	3.72736
9134.4	-0.00187255	3.72744
9140.8	-0.00187386	3.72752
9147.2	-0.00187518	3.7276
9153.6	-0.00187649	3.72768
9160	-0.0018778	3.72776
9166.4	-0.00187911	3.72784
9172.8	-0.00188042	3.72791
9179.2	-0.00188174	3.72799
9185.6	-0.00188305	3.72807
9192	-0.00188436	3.72815
9198.4	-0.00188567	3.72823
9204.8	-0.00188698	3.72831
9211.2	-0.0018883	3.72839
9217.6	-0.00188961	3.72847
9224	-0.00189092	3.72855
9230.4	-0.00189223	3.72863
9236.8	-0.00189354	3.72871
9243.2	-0.00189486	3.72879
9249.6	-0.00189617	3.72886
9256	-0.00189748	3.72894
9262.4	-0.00189879	3.72902
9268.8	-0.0019001	3.7291
9275.2	-0.00190142	3.72918
9281.6	-0.00190273	3.72926
9288	-0.00190404	3.72934
9294.4	-0.00190535	3.72942
9300.8	-0.00190666	3.7295
9307.2	-0.00190798	3.72958
9313.6	-0.00190929	3.72966
9320	-0.0019106	3.72974
9323.2	-0.00191126	3.72978
9326.4	-0.00191191	3.72982
9332.8	-0.00191322	3.7299
9339.2	-0.00191454	3.72998
9345.6	-0.00191585	3.73006
9352	-0.00191716	3.73014
9358.4	-0.00191847	3.73022
9364.8	-0.00191978	3.7303
9371.2	-0.0019211	3.73038
9377.6	-0.00192241	3.73046
9384	-0.00192372	3.73054
9390.4	-0.00192503	3.73062
9396.8	-0.00192634	3.7307
9403.2	-0.00192766	3.73078
9409.6	-0.00192897	3.73086
9416	-0.00193028	3.73094
9422.4	-0.00193159	3.73102
9428.8	-0.0019329	3.7311
9435.2	-0.00193422	3.73118
9441.6	-0.00193553	3.73126
9448	-0.00193684	3.73134
9454.4	-0.00193815	3.73142
9460.8	-0.00193946	3.7315
9467.2	-0.00194078	3.73158
9473.6	-0.00194209	3.73166
9480	-0.0019434	3.73174
9483.2	-0.00194406	3.73178
9486.4	-0.00194471	3.73182
9489.6	-0.00194537	3.73186
9492.8	-0.00194602	3.7319
9499.2	-0.00194734	3.73198
9505.6	-0.00194865	3.73206
9512	-0.00194996	3.73214
9518.4	-0.00195127	3.73222
9524.8	-0.00195258	3.7323
9531.2	-0.0019539	3.73238
9537.6	-0.00195521	3.73247
9544	-0.00195652	3.73255
9547.2	-0.00195718	3.73259
9550.4	-0.00195783	3.73263
9553.6	-0.00195849	3.73267
9560	-0.0019598	3.73275
9566.4	-0.00196111	3.73283
9572.8	-0.00196242	3.73291
9579.2	-0.00196374	3.73299
9585.6	-0.00196505	3.73307
9592	-0.00196636	3.73315
9598.4	-0.00196767	3.73323
9601.6	-0.00196833	3.73327
9604.8	-0.00196898	3.73331
9608	-0.00196964	3.73335
9614.4	-0.00197095	3.73344
9620.8	-0.00197226	3.73352
9627.2	-0.00197358	3.7336
9633.6	-0.00197489	3.73368
9640	-0.0019762	3.73376
9646.4	-0.00197751	3.73384
9652.8	-0.00197882	3.73392
9659.2	-0.00198014	3.734
9665.6	-0.00198145	3.73408
9672	-0.00198276	3.73416
9678.4	-0.00198407	3.73425
9684.8	-0.00198538	3.73433
9691.2	-0.0019867	3.73441
9697.6	-0.00198801	3.73449
9704	-0.00198932	3.73457
9710.4	-0.00199063	3.73465
9716.8	-0.00199194	3.73473
9723.2	-0.00199326	3.73481
9729.6	-0.00199457	3.7349
9732.8	-0.00199522	3.73494
9736	-0.00199588	3.73498
9742.4	-0.00199719	3.73506
9748.8	-0.0019985	3.73514
9755.2	-0.00199982	3.73522
9761.6	-0.00200113	3.7353
9768	-0.00200244	3.73538
9774.4	-0.00200375	3.73547
9780.8	-0.00200506	3.73555
9787.2	-0.00200638	3.73563
9793.6	-0.00200769	3.73571
9800	-0.002009	3.73579
9803.2	-0.00200966	3.73583
9806.4	-0.00201031	3.73587
9812.8	-0.00201162	3.73596
9819.2	-0.00201294	3.73604
9825.6	-0.00201425	3.73612
9832	-0.00201556	3.7362
9838.4	-0.00201687	3.73628
9844.8	-0.00201818	3.73636
9851.2	-0.0020195	3.73645
9857.6	-0.00202081	3.73653
9864	-0.00202212	3.73661
9870.4	-0.00202343	3.73669
9876.8	-0.00202474	3.73677
9883.2	-0.00202606	3.73686
9889.6	-0.00202737	3.73694
9896	-0.00202868	3.73702
9902.4	-0.00202999	3.7371
9908.8	-0.0020313	3.73718
9915.2	-0.00203262	3.73727
9921.6	-0.00203393	3.73735
9928	-0.00203524	3.73743
9934.4	-0.00203655	3.73751
9940.8	-0.00203786	3.73759
9947.2	-0.00203918	3.73768
9953.6	-0.00204049	3.73776
9960	-0.0020418	3.73784
9966.4	-0.00204311	3.73792
9972.8	-0.00204442	3.738
9979.2	-0.00204574	3.73809
9985.6	-0.00204705	3.73817
9992	-0.00204836	3.73825
9998.4	-0.00204967	3.73833
10000	-0.00205	3.73835
10006.4	-0.00205131	3.73844
10012.8	-0.00205262	3.73852
10019.2	-0.00205394	3.7386
10025.6	-0.00205525	3.73868
10032	-0.00205656	3.73877
10038.4	-0.00205787	3.73885
10044.8	-0.00205918	3.73893
10051.2	-0.0020605	3.73901
10057.6	-0.00206181	3.7391
10064	-0.00206312	3.73918
10070.4	-0.00206443	3.73926
10076.8	-0.00206574	3.73934
10083.2	-0.00206706	3.73943
10089.6	-0.00206837	3.73951
10096	-0.00206968	3.73959
10102.4	-0.00207099	3.73967
10108.8	-0.0020723	3.73976
10115.2	-0.00207362	3.73984
10121.6	-0.00207493	3.73992
10128	-0.00207624	3.74
10134.4	-0.00207755	3.74009
10137.6	-0.00207821	3.74013
10140.8	-0.00207886	3.74017
10144	-0.00207952	3.74021
10147.2	-0.00208018	3.74025
10150.4	-0.00208083	3.74029
10156.8	-0.00208214	3.74038
10163.2	-0.00208346	3.74046
10169.6	-0.00208477	3.74054
10172.8	-0.00208542	3.74058
10176	-0.00208608	3.74062
10179.2	-0.00208674	3.74066
10182.4	-0.00208739	3.74071
10185.6	-0.00208805	3.74075
10188.8	-0.0020887	3.74079
10192	-0.00208936	3.74083
10195.2	-0.00209002	3.74087
10198.4	-0.00209067	3.74091
10201.6	-0.00209133	3.74095
10204.8	-0.00209198	3.741
10211.2	-0.0020933	3.74108
10217.6	-0.00209461	3.74116
10224	-0.00209592	3.74124
